,text,state,type_news,tags,n_of_tags,text_ml,numerical_sentiment,sentiment
1593,"Un trabajador norteamericano ha sido arrestado por esta deleznable costumbre, que ha confesado tras discutir con su superior. Un reciente estudio de la prestigiosa universidad de Harvard asegura que eyacular al menos 5 veces por semana tiene efectos posit",0,Fake,"['trabajador', 'norteamericano', 'arrestado', 'deleznable', 'costumbre', 'confesado', 'discutir', 'superior', 'reciente', 'estudio', 'prestigiosa', 'universidad', 'harvard', 'asegura', 'eyacular', 'menos', 'veces', 'semana', 'efectos', 'posit']",20,trabajador norteamericano arrestado deleznable costumbre confesado discutir superior reciente estudio prestigiosa universidad harvard asegura eyacular menos veces semana efectos posit,0.2553309085353645,Negative
1594,"Rosa María Mateo se ha convertido en una de las mayores censoras de la historia de las televisiones públicas españolas. Ha ido cancelando programas incómodos (Hora Punta de Javier Cárdenas es un ejemplo) y a diario aumenta la lista de periodistas, directi",0,Fake,"['maría', 'mateo', 'convertido', 'mayores', 'censoras', 'historia', 'televisiones', 'públicas', 'españolas', 'cancelando', 'programas', 'incómodos', 'punta', 'javier', 'cárdenas', 'ejemplo', 'diario', 'aumenta', 'lista', 'periodistas', 'directi']",21,maría mateo convertido mayores censoras historia televisiones públicas españolas cancelando programas incómodos punta javier cárdenas ejemplo diario aumenta lista periodistas directi,0.01840230323227627,Very Negative
1595," Ha sucedido en la ciudad de San José de Río Preto, en Brasil. Una mujer se puso veneno en su vagina para matar a su esposo. Él se había negado a darle el divorcio y quiso vengarse de esta forma. La víctima, de 43 años, declaró que la noche de autos la m",0,Fake,"['sucedido', 'ciudad', 'preto', 'brasil', 'mujer', 'veneno', 'vagina', 'matar', 'esposo', 'negado', 'darle', 'divorcio', 'quiso', 'vengarse', 'forma', 'víctima', 'declaró', 'noche', 'autos']",19,sucedido ciudad preto brasil mujer veneno vagina matar esposo negado darle divorcio quiso vengarse forma víctima declaró noche autos,0.127659539422741,Very Negative
1596,Quiero saber si el asunto de las vacunas afecta a la aparición de autismo o de síndrome de Asperger. Gracias,0,Fake,"['quiero', 'saber', 'asunto', 'vacunas', 'afecta', 'aparición', 'autismo', 'síndrome', 'asperger', 'gracias']",10,quiero saber asunto vacunas afecta aparición autismo síndrome asperger gracias,0.11626129823525488,Very Negative
1597,"El casoplón del matrimonio Pablo Iglesias e Irene Montero es ilegal al estar construido en un parque natural protegido de alto valor ecológico y que, desde hace años, los ecologistas y los grupúsculos de Podemos lo han tratado como una zona intocable. Cua",0,Fake,"['casoplón', 'matrimonio', 'pablo', 'iglesias', 'irene', 'montero', 'ilegal', 'construido', 'parque', 'natural', 'protegido', 'valor', 'ecológico', 'ecologistas', 'grupúsculos', 'podemos', 'tratado', 'intocable']",18,casoplón matrimonio pablo iglesias irene montero ilegal construido parque natural protegido valor ecológico ecologistas grupúsculos podemos tratado intocable,0.7475928036854811,Positive
1598,"Y ahora me entero por las redes de que se han comprado un apartamento en primera línea de mar en Benidorm, le importa poco el revuelo que ya hubo con el casoplon, que ahora se compra esto. Y luego critica a la casta, menudo hipócrita.",0,Fake,"['entero', 'redes', 'comprado', 'apartamento', 'primera', 'línea', 'benidorm', 'importa', 'revuelo', 'casoplon', 'compra', 'luego', 'critica', 'casta', 'menudo', 'hipócrita']",16,entero redes comprado apartamento primera línea benidorm importa revuelo casoplon compra luego critica casta menudo hipócrita,0.00849363766328484,Very Negative
1599,"La construcción comienza a resurgir en las comarcas castellonenses pero la obra nueva sigue sin atender la demanda existente.Al menos, así se extrae de las estadísticas que publica el Ministerio de Fomento. Durante el primer trimestre, en la provincia de ",1,Real,"['construcción', 'comienza', 'resurgir', 'comarcas', 'castellonenses', 'nueva', 'sigue', 'atender', 'demanda', 'existente', 'menos', 'extrae', 'estadísticas', 'publica', 'ministerio', 'fomento', 'primer', 'trimestre', 'provincia']",19,construcción comienza resurgir comarcas castellonenses nueva sigue atender demanda existente menos extrae estadísticas publica ministerio fomento primer trimestre provincia,0.004276288845222603,Very Negative
1600," Las pruebas realizadas en el Centro Nacional de Microbiología (CNM) del Instituto de Salud Carlos III han confirmado que el paciente ingresado en el Hospital de Cruces de Barakaldo (Bizkaia) sufre la rabia, según han confirmado a EL PAÍS fuentes sanitar",1,Real,"['pruebas', 'realizadas', 'centro', 'nacional', 'microbiología', 'instituto', 'salud', 'carlos', 'confirmado', 'paciente', 'ingresado', 'hospital', 'cruces', 'barakaldo', 'bizkaia', 'sufre', 'rabia', 'confirmado', 'fuentes', 'sanitar']",20,pruebas realizadas centro nacional microbiología instituto salud carlos confirmado paciente ingresado hospital cruces barakaldo bizkaia sufre rabia confirmado fuentes sanitar,0.9005237053330327,Very Positive
1601,"Un 'conjuro de amor' para recuperar a su pareja consistente en una piña rellena de objetos dentro de una bolsa negra abandonada junto a una vía del tren en Alicante ha acabado con la detención de un hombre de 38 años, retrasos en ocho convoyes y una orden",0,Fake,"['conjuro', 'recuperar', 'pareja', 'consistente', 'rellena', 'objetos', 'dentro', 'bolsa', 'negra', 'abandonada', 'junto', 'alicante', 'acabado', 'detención', 'hombre', 'retrasos', 'convoyes', 'orden']",18,conjuro recuperar pareja consistente rellena objetos dentro bolsa negra abandonada junto alicante acabado detención hombre retrasos convoyes orden,0.0014525830092147803,Very Negative
1602,"Toyota ha confirmado el próximo paso de Fernando Alonso en su preparación para el Dakar, el gran desafío será en octubreFernando Alonso y Marc Coma (Toyota Gazoo Racing) reanudarán su preparación para el Dakar del 3 al 9 de octubre en el Rally de Marrueco",1,Real,"['toyota', 'confirmado', 'próximo', 'fernando', 'alonso', 'preparación', 'dakar', 'desafío', 'octubrefernando', 'alonso', 'toyota', 'gazoo', 'racing', 'reanudarán', 'preparación', 'dakar', 'octubre', 'rally', 'marrueco']",19,toyota confirmado próximo fernando alonso preparación dakar desafío octubrefernando alonso toyota gazoo racing reanudarán preparación dakar octubre rally marrueco,0.765091176110839,Positive
1603," El Constitucional confirma su revés al impuesto de plusvalía , pero con matices. El pleno del Alto Tribunal ha declarado, en una sentencia publicada integralmente este miércoles y parcialmente adelantada el pasado 31 de octubre, que este gravamen munici",1,Real,"['constitucional', 'confirma', 'revés', 'impuesto', 'plusvalía', 'matices', 'pleno', 'tribunal', 'declarado', 'sentencia', 'publicada', 'integralmente', 'parcialmente', 'adelantada', 'pasado', 'octubre', 'gravamen', 'munici']",18,constitucional confirma revés impuesto plusvalía matices pleno tribunal declarado sentencia publicada integralmente parcialmente adelantada pasado octubre gravamen munici,0.6663307994353058,Positive
1604," El Comité de Campaña Senatorial del Partido Demócrata de Estados Unidos (DSCC) ha expuesto durante los últimos nueve años un total de 6,2 millones de cuentas de correo electrónico en una dirección de almacenamiento de Amazon que estaban mal configurada y",1,Real,"['comité', 'campaña', 'senatorial', 'partido', 'demócrata', 'unidos', 'expuesto', 'últimos', 'nueve', 'total', 'millones', 'cuentas', 'correo', 'electrónico', 'dirección', 'almacenamiento', 'amazon', 'configurada']",18,comité campaña senatorial partido demócrata unidos expuesto últimos nueve total millones cuentas correo electrónico dirección almacenamiento amazon configurada,0.0011539773131353575,Very Negative
1605,"La víctima, de 59 años, permanece hospitalizada. La agresión se produjo sin motivo aparente, según la Guardia CivilUna vecina de Caspe (Zaragoza) de 59 años ha tenido que ser hospitalizada y operada tras sufrir una agresión en plena calle y sin motivo apa",1,Real,"['víctima', 'permanece', 'hospitalizada', 'agresión', 'produjo', 'motivo', 'aparente', 'guardia', 'civiluna', 'vecina', 'caspe', 'zaragoza', 'hospitalizada', 'operada', 'sufrir', 'agresión', 'plena', 'calle', 'motivo']",19,víctima permanece hospitalizada agresión produjo motivo aparente guardia civiluna vecina caspe zaragoza hospitalizada operada sufrir agresión plena calle motivo,0.31437755223159225,Negative
1606,"En 1944 el franquismo creó un agravante para los delitos que tuvieran como victimas a mujeres, se llamaba «desprecio de sexo» y asi estuvo durante los 39 años siguientes. El Tribunal Supremo en sentencia de 1977 estableció que: «La agravante de sexo es un",0,Fake,"['franquismo', 'agravante', 'delitos', 'victimas', 'mujeres', 'llamaba', 'desprecio', 'siguientes', 'tribunal', 'supremo', 'sentencia', 'estableció', 'agravante']",13,franquismo agravante delitos victimas mujeres llamaba desprecio siguientes tribunal supremo sentencia estableció agravante,0.24506302976012218,Negative
1607,"El fin de las Hogueras de San Juan en la ciudad de Alicante, una fiesta que como cada años a finales del mes de junio, reúne a cientos de miles de personas para disfrutar de una noche en la que el fuego ejerce como elemento purificador. Pero pese al gran ",0,Fake,"['hogueras', 'ciudad', 'alicante', 'fiesta', 'finales', 'junio', 'reúne', 'cientos', 'miles', 'personas', 'disfrutar', 'noche', 'fuego', 'ejerce', 'elemento', 'purificador']",16,hogueras ciudad alicante fiesta finales junio reúne cientos miles personas disfrutar noche fuego ejerce elemento purificador,0.8346879493404901,Very Positive
1608,"La primera empresa semipública española imputada por corrupción, la firma de venta de armas Defex, no puede hacer frente a la fianza millonaria que le impuso en mayo pasado la Audiencia Nacional . El conglomerado público SEPI, del que depende Defex, ha co",1,Real,"['primera', 'empresa', 'semipública', 'española', 'imputada', 'corrupción', 'firma', 'venta', 'armas', 'defex', 'frente', 'fianza', 'millonaria', 'impuso', 'pasado', 'audiencia', 'nacional', 'conglomerado', 'público', 'depende', 'defex']",21,primera empresa semipública española imputada corrupción firma venta armas defex frente fianza millonaria impuso pasado audiencia nacional conglomerado público depende defex,0.19935969593643604,Very Negative
1609,"La Audiencia provincial de Ciudad Real ha condenado a 81 años y medio de prisión al acusado de dos delitos de agresión sexual contra sus dos hijas menores de 15 y 16 años cuando ocurrieron los hechos en enero de 2017, en el municipio de Villarrubia de los",1,Real,"['audiencia', 'provincial', 'ciudad', 'condenado', 'medio', 'prisión', 'acusado', 'delitos', 'agresión', 'sexual', 'hijas', 'menores', 'ocurrieron', 'hechos', 'enero', 'municipio', 'villarrubia']",17,audiencia provincial ciudad condenado medio prisión acusado delitos agresión sexual hijas menores ocurrieron hechos enero municipio villarrubia,0.769978872059592,Positive
1610,"El PSOE ha contestado hoy al cuestionamiento que el Papa ha hecho al Gobierno español en la entrevista concedida al programa de La Sexta, Salvados, donde calificaba de ""injusticia muy grande"" que se mantenga retenido en el puerto de Barcelona al barco de ",1,Real,"['contestado', 'cuestionamiento', 'gobierno', 'español', 'entrevista', 'concedida', 'programa', 'sexta', 'salvados', 'calificaba', 'injusticia', 'grande', 'mantenga', 'retenido', 'puerto', 'barcelona', 'barco']",17,contestado cuestionamiento gobierno español entrevista concedida programa sexta salvados calificaba injusticia grande mantenga retenido puerto barcelona barco,0.9291711072812809,Very Positive
1611,"Cataluña dará hasta 14.292€ año a cada familia de inmigrantes ilegales sin exigirles cotizar a la Seg. Social Una familia de 2 miembros recibira 966€/mes, el requisito es llevar 2 años empadronado en algun munic catalan, beneficiarios serian los manteros",0,Fake,"['cataluña', 'familia', 'inmigrantes', 'ilegales', 'exigirles', 'cotizar', 'social', 'familia', 'miembros', 'recibira', 'requisito', 'llevar', 'empadronado', 'algun', 'munic', 'catalan', 'beneficiarios', 'serian', 'manteros']",19,cataluña familia inmigrantes ilegales exigirles cotizar social familia miembros recibira requisito llevar empadronado algun munic catalan beneficiarios serian manteros,0.7466953246034328,Positive
1612,"Grupos ""feministas"" por no decir FEMINAZIS locas,han hecho un comunicado a traves de redes sociales exigiendo que se juzgue a Angel Hernandez,el hombre de 69 años que ayudo a su mujer ,enferma terminal de esclerosis multiple a morir,se le juzge por violen",0,Fake,"['grupos', 'feministas', 'decir', 'feminazis', 'locas', 'comunicado', 'traves', 'redes', 'sociales', 'exigiendo', 'juzgue', 'angel', 'hernandez', 'hombre', 'ayudo', 'mujer', 'enferma', 'terminal', 'esclerosis', 'multiple', 'morir', 'juzge', 'violen']",23,grupos feministas decir feminazis locas comunicado traves redes sociales exigiendo juzgue angel hernandez hombre ayudo mujer enferma terminal esclerosis multiple morir juzge violen,0.22009180843297227,Negative
1613,"La carta que envió ayer el presidente de México, Andrés Manuel López Obrador, al Rey Don Felipe no deja indiferente a nadie. Dirigentes del PP, Ciudadanos y Vox han rechazado este martes, igual que el Gobierno, la carta del presidente mexicano para reclam",0,Fake,"['carta', 'envió', 'presidente', 'méxico', 'andrés', 'manuel', 'lópez', 'obrador', 'felipe', 'indiferente', 'nadie', 'dirigentes', 'ciudadanos', 'rechazado', 'igual', 'gobierno', 'carta', 'presidente', 'mexicano', 'reclam']",20,carta envió presidente méxico andrés manuel lópez obrador felipe indiferente nadie dirigentes ciudadanos rechazado igual gobierno carta presidente mexicano reclam,0.0010881073963113362,Very Negative
